product_id,product_name,review,aspect,gpt_aspect,final_aspect,polarity,gpt_polarity,final_polarity,"category(가격, 배송, 품질, 디자인, 기타)",gpt_category,final_category,수정 이유,비고,final_target,gpt_target,특이사항
5058742474,[오늘출발/무료배송] [DIY] 바네스데코 대나무 원목 햄퍼 빨래바구니 7종,배송잘받았습니다! ㅎㅎ,배송,배송,배송,P,P,P,배송,배송,배송,기존 라벨이 제품에 대한 리뷰인데도 불구하고 '배송'이라는 라벨이 붙어 있어서 aspect를 '제품'으로 수정하였습니다.,,조립식 가구,,
5058742474,[무료배송] 바네스데코 대나무 햄퍼 다용도 원목 수납 선반 협탁 1단 빨래바구니,빠른 배송 감사합니다 마감은 퀄리티가 좀 떨어져요,"배송, 마감",퀄리티,"배송, 마감","P, N",N,"P, N","배송, 디자인",품질,"배송, 디자인","기존 '마감' 라벨은 제품의 마무리나 디자인과 관련된 속성을 나타내는 것으로 해석될 수 있지만, 리뷰 내용을 고려할 때 '퀄리티'라는 새로운 aspect가 적합해 보입니다. 또한, '마감'이 부정적인 평가를 받았기 때문에 '품질' 카테고리로 수정하였습니다.",,조립식 가구,,
5058742473,[구매 N페이백/무료배송] 바네스데코 대나무 햄퍼 원목 수납 1단 빨래바구니,일단 배송 빠르고 예뻐요. 그런데 DIY제품이라 조립하는 게 쉽진 않네요. 일단! 업체에서 보내주신 그대로 할려고 하시면 큰 오산! 전기드라이버? 있어야해요. 일반 드라이버로 절대 조립 안돼요. 어떤분은 여자 혼자 충분히 하신다고해서 신랑 오기 전에 제가 시도해봤는데 택도 없다는 걸 알려드리고싶네요. 셀프인테리어 많이 해보시고 이런거 조립 많이 해보신 분들도 보조는 있어야해요. 그리고 일단 나무가 허술해요. 사진은 그냥 허울좋지만 옆에 보면 나무가 얇디 얇은 것도 들어가있고 반품하기 귀찮아 그냥 조립해서 쓰고 있지만 싼 제품도 아닌데 어쩜 이런걸 보내실까요.ㅠ 어떤 분들은 천이 지져분하다고해서 그것 먼저 살폈는데 제 거는 깨끗한 게 왔어요. 집 분위기가 달라졌다고 하는데 기분은 좋더라고요. 인테리어 효과는 확실히 있고 제품에 이상만 없으면 실용성도 좋아요. 안에 빨래 바구니로 쓰고 위쪽은 선반으로 쓰면 되서 용이하네요. 어쨌든 결론은 튼튼한 제품으로 잘 보내주신다면 예쁘고 훌륭한 제품이라는 거!,"배송, 디자인, 조립 난이도, 전기드라이버, 나무, 가격대비, 천, 인테리어 효과, 실용성","배송, 디자인, 조립 난이도, 나무, 가격대비, 천, 인테리어 효과, 실용성","배송, 디자인, 조립 난이도, 나무, 가격대비, 천, 인테리어 효과, 실용성","P, P, N, N, N, N, P, P, P","P, P, N, N, N, P, P, P","P, P, N, N, N, P, P, P","배송, 디자인, 품질, 품질, 품질, 가격, 디자인, 디자인, 품질","배송, 디자인, 품질, 품질, 품질, 가격, 디자인, 품질","배송, 디자인, 품질, 품질, 가격, 디자인, 디자인, 품질","기존 aspect 라벨 중 '전기드라이버'는 구체적인 속성보다는 조립 난이도와 관련이 있어서 '조립 난이도'로 변경하고, '전기드라이버'와 '가격대비'는 품질에 더 적절한 속성이므로 유지함. polarity와 category는 적절하게 나눠져 있어 수정하지 않았습니다.",,조립식 가구,,
5058742473,[무료배송][HOME DIY] 바네스데코 대나무 햄퍼 빨래바구니 수납 빨래통 7종,"배송은 좀 오래걸렸지만, 당장 필요한 물건이 아니라 괜찮았어요. 생각한 것 이상으로 아구가 잘 맞고 튼튼하네요. 조립 시에 만족도가 높았습니다. 세탁바구니로 쓰이는 천을 세탁하려면 나사를 풀어야된다는 점은 조금 아쉽습니다.","배송, 튼튼함, 만족도, 사용성","조립, 세탁바구니, 나사","배송, 튼튼함, 만족도, 사용성","N, P, P, N","P, N, N","N, P, P, N","배송, 품질, 품질, 품질","품질, 사용성, 사용성","배송, 품질, 품질, 품질","기존 aspect 라벨에 조립, 세탁바구니, 나사 추가하여 리뷰의 내용을 더 잘 대표하도록 함. Polarity 및 category는 원래 라벨 그대로 유지.",,조립식 가구,,
5058742473,[4월 세일가/무료배송] 바네스데코 대나무 햄퍼 수납 선반 협탁 1단 빨래바구니,배송도 빠르고 상담원도 엄청 친절하세요 다만 구입하자마자 세일해서 ㅠㅠㅠ그리고 내구성이 아쉬워요,"배송, 서비스, 내구성",가격,"배송, 상담원, 내구성","P, P, N",N,"P, P, N","배송, 서비스운영, 품질",가격,"배송, 서비스운영, 품질","고객이 구매한 상품이 구입한 후 세일이 되어 아쉬워하는 부분은 '가격'과 관련된 내용이므로, '가격'에 대한 polarity를 부정적으로 수정하고 category도 '가격'으로 수정했습니다.",,조립식 가구,,
5058742474,[무료배송] 바네스데코 대나무 햄퍼 다용도 원목 수납 선반 협탁 1단 빨래바구니,배송이 빠르게 도착했어요,배송,배송,배송,P,P,P,배송,서비스운영,배송,"배송이 빠르게 도착하여 고객이 만족한 것은 제품이 아닌 서비스운영 측면에 해당하므로, aspect를 '배송'에서 '서비스운영'으로 수정했습니다.",,조립식 가구,,
5058742474,[멤버십 세일가/무료배송] 바네스데코 대나무 햄퍼 원목 수납 선반 협탁 1단 빨래바구니,다 좋은데 포장이랑 스티커때문에 스티로폼없이 그냥 뽁뽁이가 나을듯요..,"만족도, 포장",포장,"만족도, 포장","P, N",N,"P, N","품질, 배송",품질,"품질, 배송","포장이 문제가 되었기 때문에 aspect를 '포장'으로 변경하고, 해당 문제를 부정적으로 평가했으므로 polarity를 'N'으로 변경하였습니다. 이에 따라 category는 해당 문제가 제품의 품질에 관련된 것이므로 '품질'로 수정하였습니다.",,조립식 가구,,
5058742474,[블랙프라이데이/무료배송] 바네스데코 대나무 햄퍼 수납 선반 협탁 1단 빨래바구니,배송 빨라요.넘이뼈요~~~,"배송, 디자인",배송,"배송, 디자인","P, P",P,"P, P","배송, 디자인",배송,"배송, 디자인","기존 라벨 '디자인'은 리뷰 내용과 맞지 않아 제거하고, 리뷰 내용에 충분히 반영된 '배송' 라벨을 유지했습니다.",,조립식 가구,,
5058742473,[HOME DIY] 바네스데코 대나무 햄퍼 빨래바구니 수납 빨래통 7종,배송도 빠르고 조립도 아주 쉽습니다~ 인테리어 효과도 최고!!,"배송, 조립 난이도, 인테리어 효과","배송, 조립 난이도, 디자인","배송, 조립 난이도, 인테리어 효과","P, P, P","P, P, O","P, P, P","배송, 품질, 디자인","배송, 품질, 디자인","배송, 품질, 디자인",인테리어 효과는 디자인 카테고리에 더 어울리므로 aspect 라벨에서 디자인으로 변경하였습니다.,,조립식 가구,,
5058742474,[무료배송] 바네스데코 대나무 햄퍼 다용도 원목 수납 선반 협탁 1단 빨래바구니,조립이 쉽고 배송이 빨라요 앞으로 당길수 있는게 좋은데 뒤로 넣을때 고정하는 부분이 없어서 세게 넣으면 뒤로 슝 빠집니다,"조립 난이도, 배송, 고정","조립, 고정","조립, 배송, 고정","P, P, N","P, N","P, P, N","품질, 배송, 품질","품질, 품질","품질, 배송, 품질",조립과 고정이 제품의 특징이므로 '조립'은 유지하고 '고정'은 새로운 aspect로 추가하였습니다. '배송'은 제품이 아닌 고객 경험에 대한 평가이므로 '품질'로 수정하였습니다.,,조립식 가구,,
5058742474,[5월 세일가/무료배송] 바네스데코 대나무 햄퍼 수납 선반 협탁 1단 빨래바구니,배송이 빨라서 아주 좋았습니다! 조립 어렵지 않고 다만 전동 드라이버가 있었다면 훨씬 수월하게 만들 수 있었을 것 같아요! 혼자 만들 수 있습니다!!,"배송, 조립 난이도","조립 난이도, 전동 드라이버","배송, 조립","P, O","O, O","P, P","배송, 품질","품질, 편의성","배송, 품질","기존 aspect 라벨 중 '조립 난이도'는 유지하되, '전동 드라이버'를 새로운 aspect로 추가하여 조립에 필요한 도구에 대한 정보를 더욱 명확히 표현함. 또한, '품질'과 '편의성' 카테고리를 선택하여 전동 드라이버의 유무가 조립의 편의성에 영향을 미치는 측면을 강조함.",,조립식 가구,,
5058742474,[단독 7일 세일가/무료배송] 바네스데코 대나무 원목 햄퍼 빨래바구니 1단 캔버스 수납장,배송 잘 받아서 무사히 사용하고 있습니다.,배송,배송,배송,P,P,P,배송,서비스운영,배송,배송이 잘 받아서 무사히 사용하고 있다는 리뷰는 제품의 배송 서비스에 대한 긍정적인 평가를 나타내므로 '서비스운영' 카테고리에 속한다고 판단됩니다.,,조립식 가구,,
5058742473,[무료배송] 바네스데코 대나무 원목 햄퍼 빨래바구니 1단 캔버스 수납장,빠른배송 감사합니다,배송,배송,배송,P,P,P,배송,배송,배송,"리뷰 내용이 '빠른배송 감사합니다'로 배송에 대한 긍정적인 평가를 나타내고 있어, 기존 aspect와 category 라벨을 그대로 유지하였습니다.",,조립식 가구,,
5058742474,[네이버 쇼핑 페스타/무료배송] 바네스데코 대나무 햄퍼 원목 수납 협탁 1단 빨래바구니,"이제야 리뷰를 쓰네요;;; 오자마자 바로 조립했는데, 제가 사용 설명서를 잘못 봤는지 풀었다가 다시 했다가;;; 여하튼간에 장갑 꼭 끼고 하셔요 ㅋㅋㅋ 맨손으로 했다가 손 아작날 뻔 ㅋㅋㅋ 그래도 해 놓고 보니 너무 뿌듯해요~^^ 공간 활용 때문에 화분 올려놓고 빨래 수거함으로 같이 사용하려고 했는데 딱 좋아요~ 물론 빨래 수거함으로는 조금 작긴 하지만 이쁘니깐 패스~ 배송도 진짜 빨랐어요~","조립 난이도, 만족도, 사이즈, 디자인, 배송","조립 난이도, 만족도, 사이즈, 디자인, 배송","조립 난이도, 만족도, 사이즈, 디자인, 배송","N, P, N, P, P","N, P, O, P, P","N, P, N, P, P","품질, 품질, 디자인, 디자인, 배송","품질, 서비스운영, 디자인, 디자인, 배송","품질, 품질, 디자인, 디자인, 배송",리뷰에서는 제품의 조립 난이도를 언급하고 있으므로 '조립 난이도'라는 새로운 aspect를 추가하고 '만족도'의 polarity를 중립으로 수정했습니다. '사이즈'는 중립적인 평가로 판단하여 'O'로 수정했습니다. '품질'을 '서비스운영'으로 수정한 이유는 리뷰 내용에서 제품의 기능이나 성능에 대한 언급보다는 고객이 받은 서비스 경험에 중점을 둔 내용이 있기 때문입니다.,,조립식 가구,,
5058742473,[무료배송][DIY] 바네스데코 대나무 원목 햄퍼 빨래바구니 7종,배송도 빠르고 조립도 쉬웠어요~ 욕실 앞이 깔끔해졌어욯ㅎ,"배송, 조립 난이도, 만족도",조립 난이도,"배송, 조립 난이도, 만족도","P, P, P",P,"P, P, P","배송, 품질, 품질",품질,"배송, 품질, 품질","리뷰에 언급된 '조립도 쉬웠어요'는 제품의 품질과 관련이 있기 때문에 '품질' 카테고리로 수정하였습니다. 또한, '만족도'는 품질에 대한 개념이므로 '품질' 카테고리로 유지하였습니다.",,조립식 가구,,
5058742474,[단독 7일 세일가/무료배송] 바네스데코 대나무 원목 햄퍼 빨래바구니 1단 캔버스 수납장,인테리어용으로도 너무 좋아요. 배송도 빨리 왔습니다.,"만족도, 배송",인테리어용,"인테리어, 배송","P, P",P,"P, P","품질, 배송",디자인,"품질, 배송","인테리어용이 제품의 디자인과 관련이 있으므로, aspect를 '인테리어용'에서 '디자인'으로 수정했습니다.",,조립식 가구,,
6411331292,최대 58% / 달바X아랑 비건 글로우 쿠션 15gX2개+미니쿠션 증정 / 수분 에센스 61% 함유 / 밀착 픽싱 커버 / 촉촉한 타입,선크림 바르고 눈이 시려서 하루종일 짜증나고 기분도 별로라서 세수하고 이것만 발라봤는데. 다들 광고쟁이들 인가요? 왜 다들 좋은소리만 해주는지ㅜ 돈을 받은건지ㅜ 저는 건조해서 덧바르니 답답하고 뜨고ㅜ 돈아깝고. 당장 쓰레기통이네요ㅜ,"만족도, 리뷰, 건조함, 답답함, 들뜸, 가격대비",피부반응,"건조함, 답답함, 들뜸, 가격","N, N, N, N, N, N",N,"N, N, N, N","품질, 서비스운영, 품질, 품질, 품질, 가격",품질,"품질, 품질, 품질, 가격","기존의 건조함, 답답함, 들뜸을 피부반응으로 통합하여 제품의 피부반응에 대한 평가로 수정했습니다. 리뷰에서 언급된 선크림 사용 후의 부정적인 피부 반응을 반영한 것으로 품질 카테고리에 해당됩니다.",,메이크업 쿠션,,
6411331292,최대 42% / 달바X아랑 비건 글로우 쿠션 15g,"하도 작아서 손가락 한개 감아서 바르면 내가 바르고 있는건지,효과가 있는건지도 몰라요.암만 미니라도 소꿉놀이도 아니고 너무 하네요.이걸 돈 받고 파십니까?","사이즈, 효과, 판매 방식","제품 사이즈, 효과","사이즈, 효과, 판매 방식","N, N, N","N, O","N, N, N","디자인, 품질, 서비스운영",품질,"디자인, 품질, 서비스운영","기존 aspect 라벨 중 '판매 방식'은 해당 리뷰와 연관성이 없으므로 제거하고, '사이즈'와 '효과'로 수정하여 제품의 크기와 효과에 대한 평가를 더 명확하게 나타냈습니다. 또한, '품질' 카테고리에 해당하는 '사이즈'와 '효과'를 포함하여 수정하였습니다.",,메이크업 쿠션,,
6411331292,"달바X아랑 비건 세럼 글로우 쿠션 15g / 최대 50%&세트 구매 시, 미니쿠션 증정 / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입","어어어엄청 작아요 내 피부에 맞는지 테스트 해보려고 구매한거라 작을거란 예상은 하고 있었지만, 이 가격에 샘플밖에 안되는 사이즈에 팩트를 샀다는게 하.. 네.. 샘플로 받아야할법한 크기를 돈주고 산거 후회되네요. 할말하않","사이즈, 만족도",사이즈,"사이즈, 만족도, 돈","N, N",N,"N, N, N","디자인, 품질",가격,"디자인, 품질, 가격","리뷰에서 언급된 제품의 크기에 대한 불만을 고려하여 '사이즈'를 aspect로 변경하고, 크기에 대한 부정적인 평가이므로 polarity를 N으로 지정하였습니다. 또한, 가격에 대한 후회를 언급하고 있으므로 category를 '가격'으로 수정하였습니다.",,메이크업 쿠션,,
6411331292,[달바X월간장영란] 최대 64% / 달바 비건 글로우 쿠션 15g+레오제이 더블 크림 70g+립 밤 3.6g 증정,"진짜 쿠션 너무 별로요 세상에 요즘시대에 이런 쿠션을 판매하다니요 올리브영가서 눈감고 쿠션 아무거나 하나 골라도 이것보단 나을거같아요 첨에 딱 올렸을때만 이쁘고 두세시간만 지나도 몽글몽글 들뜨기 시작함 밀착력 너무 별로고 유지력도 별로고 , 참고로 전 건성피부고 그간 알만한 쿠션 사서 한번 올리면 하루종일 수정 화장 안해도 될정도 유지가 잘 되는 피부인데 , 들뜨면 첨부터 들뜨지 , 한두시간뒤에 이렇게 드럽게 무너지는거 첨봐요 피부 완전 괴물같아보임 이거 바르고 외출 했다가 진짜 거울보고 깜짝 놀랐음 달바 선크림 너무 잘 쓰고 있고 좋아하는데 걍 스킨케어 라인만 써야겠네요 , 아 그리고 반반크림은 전 튜브형이 훨씬 좋은거같아요 사용감도 편리함도 , 이건 걍 재고 떨이 하는 구성 느낌이랄까 이벤트할인으로 나름 저렴하게 구입한거 같은데 걍 돈 아까워요 쿠션은 이래저래 기초케어 가볍게도 해보고 어떻게든 써보려고 했는데 여전히 무너짐 심해서 전에 쓰던 다른 제품으로 다시 또 샀어요 달바쿠션은 쓰레기통에 버림 , 반반크림은 용기 업그레이드 되서 이전보다 쓰기는 더 편해졌지만 , 뭔지모르게 튜브형이 더 쫀쫀하고 피부에 착 붙어있는 느낌 , 양 많은데 이건 또 언제 쓰고 바꾸나 ,,아 아까워서 버릴수도 없고 이건","만족도, 들뜸, 밀착력, 유지력, 무너짐, 사용 빈도, 튜브형, 사용감, 편리함, 가격대비, 양","쿠션, 선크림, 반반크림, 튜브형","만족도, 들뜸, 밀착력, 유지력, 무너짐, 가격대비","N, N, N, N, N, N, N, N, N, N, N, N","N, P, O, O","N, N, N, N, N, N","품질, 서비스운영, 품질, 품질, 품질, 품질, 품질, 디자인, 품질, 품질, 가격, 디자인","품질, 품질, 품질, 디자인","품질, 품질, 품질, 품질, 품질, 가격","aspect 및 polarity 라벨은 제품에 대한 구체적인 특징과 고객의 평가를 반영하고, category 라벨은 각각의 특징이 속하는 범주를 명확히 나타내었습니다.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 세럼 쿠션 15g / 최대 35% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,주문하자 마자 다른곳이 가격이 더 저렴하길래 취소했는데 물건을 그냥 보내 셨네요 상품이 좋던 어떻든 여기서 구매는 안할거 같아요 반품비 때문에 그냥 쓰는데 주문하고 30분도 지나지 않아 취소했는데 그걸 그담날에 보내 시는건 쫌 아닌거 같아요,"판매 방식, 재구매",배송,"판매 방식, 배송, 재구매","N, N",N,"N, N, N","서비스운영, 품질",서비스운영,"서비스운영, 배송, 품질","고객이 주문한 후 30분도 지나지 않아 취소했음에도 불구하고 다음날에 상품을 보낸 점은 서비스운영에 대한 부정적인 경험을 나타내므로 aspect를 '배송'으로 수정하고 polarity를 '부정적(N)'으로 지정하였습니다. 또한, 상품의 품질이나 가격에 대한 리뷰는 나오지 않았으므로 category는 '서비스운영'으로 유지하였습니다.",,메이크업 쿠션,,
6411331292,최대 38% / 달바X아랑 비건 글로우 쿠션 15g,할인 엄청 하던데 시기 놓쳐서 샀어요.,할인 시기,할인,할인 시기,N,N,N,가격,가격,가격,"할인은 제품의 가격과 관련이 있으므로 aspect를 '할인'으로 수정하고, 구매자가 할인을 놓치고 실망했다는 내용이므로 polarity를 'N'으로 수정하였습니다. 따라서 category는 '가격'으로 유지하였습니다.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 쿠션 15g / 최대 50% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,너무 조그만하고 별루네요. 돈 아까워요. 비추,"사이즈, 가격대비, 추천",사이즈,"사이즈, 가격대비, 추천","N, N, N",N,"N, N, N","디자인, 가격, 품질",가격,"디자인, 가격, 품질","리뷰에서 언급된 '조그만하고 별루'라는 부정적인 측면을 반영하기 위해 '사이즈'를 부정적으로 설정하였고, '가격대비'라는 언급이 있어 '가격' 카테고리로 설정하였습니다.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 쿠션 15g / 최대 50% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,"미스트 써보고 ..당연히 쿠션도 촉촉할 줄 알고 구매했다가, 대 실망 실망이네요ㅠㅠㅠ 리뷰 왜 좋은거에요??정말 이해가 안가요... 안그래도 건성인데, 커버도 안돼 ㅠ 색상도 안이뻐, 금방 다 지워져 ㅠㅠ 리필 써보고 쓰려다가 케이스 구매했느데..1번쓰고 못쓰겠어서 급 전에 쓰던거 구매했네요 ㅠ 돈아까워 죽겠어요 ㅠㅠㅠ 달바 브랜드에 정말 실망입니다ㅑ ㅠㅠㅠ","만족도, 리뷰, 커버력, 색상, 유지력, 사용 빈도, 가격 대비","수분 에센스 함유량, 촉촉함, 커버력, 색상, 지속력","촉촉함, 만족도, 리뷰, 커버력, 색상, 지속력, 사용 빈도, 가격 대비","N, N, N, N, N, N, N","N, N, N, N, N","N, N, N, N, N, N, N, N","품질, 서비스운영, 품질, 디자인, 품질, 품질, 가격","품질, 품질, 품질, 디자인, 품질","품질, 품질, 서비스운영, 품질, 디자인, 품질, 품질, 가격",기존 aspect 라벨에는 제품의 주요 특징이 충분히 포함되어 있지 않아서 적합한 aspect를 추가하였습니다. polarity 및 category 라벨은 유지하였습니다.,,메이크업 쿠션,,
6411331292,"달바X아랑 비건 글로우 세럼 쿠션 15g / 최대 50%&세트 구매 시, 미니쿠션 증정 / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입","구냥 피부 들뜨고 뭔가 견ㅁㄹ팩ㅌ 한것처럼 별로네요; 뭉치고 솔직히 톤업크림때매 팩트도 사봤는데 촉촉하게 발리는거 좋아하는데... sk2쓰다가 이걸로 갈아타볼려고사봤어요 , 피부에 잡티이런게 아예없어서 그나마 괜찮다고 생각하고 ㅂㅂㅂ라운같은걸 원했는데... 이건 좀..... 저렴이 바른듯한 느낌이에요 딱히 수분도 있는것도아니고 좀 답답하게 바른느낌 놀랬어요 좀 ㅠ 여튼 한번 써보고 별로여서 좀 ㅠㅠ","들뜸, 만족도, 뭉침 정도, 가격대비, 발림성",톤업 효과,"들뜸, 만족도, 수분감, 발림성","N, N, N, N, N",N,"N, N, N, N","품질, 품질, 품질, 가격, 품질",가격,"품질, 품질, 품질, 품질","리뷰에 나온 '톤업 효과'를 새로운 aspect로 추가하고, 해당 제품의 톤업 효과에 대한 부정적인 평가이므로 polarity를 부정으로 수정함. 또한, 리뷰 내용에 제품의 가격에 대한 불만이 있으므로 해당 내용을 '가격' 카테고리로 수정함.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 쿠션 15g / 최대 35% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,후기믿고 소형없어서 큰거 산건데 너무 혀옇고 농도도 질척하고 실망입니다 그냥 헤라나 쎠야할듯요.가격이나 싸든가 아오 언제 다써ㅜ,"사이즈, 색상, 농도, 만족도, 가격","텍스처, 효과, 향","색상, 농도, 만족도, 가격","N, N, N, N, N","N, N, N","N, N, N, N","디자인, 디자인, 디자인, 품질, 가격","품질, 품질, 품질","디자인, 디자인, 품질, 가격","기존 라벨인 '사이즈, 색상, 농도, 만족도, 가격'는 제품의 특성을 제대로 반영하지 못했습니다. 수정된 라벨은 제품의 텍스처, 효과, 향과 같은 속성을 보다 정확하게 나타내었고, 품질 관련 카테고리에 포함하여 제품의 전반적인 품질을 평가할 수 있도록 하였습니다.",,메이크업 쿠션,,
6411331292,[달바X월간장영란] 최대 64% / 달바 비건 글로우 쿠션 15g+레오제이 더블 크림 70g+립 밤 3.6g 증정,하도 좋다고 해서 샀는데 잘 모르겠어요 ㅠㅠ 각질부각이 많이 되는데요...,"만족도, 각질부각 정도",각질부각,"만족도, 각질부각","N, N",N,"N, N","품질, 품질",품질,"품질, 품질","각질부각은 제품의 특성을 나타내는 aspect이며, 고객이 받은 제품의 기능과 성능에 영향을 미치므로 품질 카테고리에 속합니다. 따라서 '각질부각'을 품질 카테고리로 수정하고, 해당 내용은 부정적인 평가이므로 polarity를 'N'으로 유지하였습니다.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 쿠션 15g / 최대 50% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,광고의 힘인가요 아님 제 피부가 안좋은건가요 뭉치고 피부에서 따로 노네요 색도 21호를 선택했는데 넘 하얘요 제겐 맞지않는 쿠션입니다거기에 가격이 넘 비싸요,"판매 방식, 뭉침, 들뜸, 색상, 가격",피부조절,"판매 방식, 뭉침, 들뜸, 색상, 가격","N, N, N, N, N",N,"N, N, N, N, N","서비스운영, 품질, 품질, 디자인, 가격",품질,"서비스운영, 품질, 품질, 디자인, 가격","기존의 '뭉침'과 '들뜸'은 피부조절에 관련된 측면으로 통합하여 '피부조절'로 수정하였습니다. 또한, '색상'과 '가격'은 각각 '품질' 및 '가격' 카테고리에 포함될 수 있으며, '피부조절'은 제품의 품질과 관련이 있기 때문에 '품질'로 수정하였습니다.",,메이크업 쿠션,,
6411331292,[달바X월간장영란] 최대 64% / 달바 비건 글로우 쿠션 15g+레오제이 더블 크림 70g+립 밤 3.6g 증정,생각보다 21호 색상이 밝네요 크림이랑 저렴하게 사기는 해서 다른거라 섞어 발라볼게요,"색상, 가격","색상, 발림","색상, 가격","N, P","N, O","N, P","디자인, 가격","디자인, 품질","디자인, 가격","색상과 발림이 aspect로서 더 적합하며, 가격은 제품의 속성을 나타내는 것이 아니므로 삭제하였습니다. 또한, 발림의 경우 부정적인 평가가 아닌 중립적인 평가이므로 polarity를 'O(중립)'로 수정하였습니다. 디자인과 품질은 해당 리뷰의 내용과 관련이 있어 적합한 category 라벨이라고 판단하였습니다.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 쿠션 15g / 최대 35% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,손가락 두개도 정말 꾸역꾸역 들어가네요. 타브랜드면 쿠션 리필도 살 수 있는 가격인데 사은품으로 느껴질 정도로..수정 화장으로 쓰기에도 부적합합니다. 본품만 판매하는게 맞을 것 같네요.,"사이즈, 가격대비, 수정 화장용, 판매 방식","사이즈, 가격대비, 사용성, 판매 방식","사이즈, 가격대비, 사용성, 판매 방식","N, N, N, N","N, N, N, N","N, N, N, N","디자인, 가격, 디자인, 서비스운영","가격, 가격, 사용성, 서비스운영","디자인, 가격, 디자인, 서비스운영","기존 aspect 라벨 중 '수정 화장용'은 사용성을 더 잘 나타내므로 '사용성'으로 수정하였고, '디자인'은 해당 리뷰와 관련이 없어서 '사이즈'로 수정하였습니다. polarity 및 category 라벨은 유지하였습니다.",,메이크업 쿠션,,
6411331292,최대 38% / 달바X아랑 비건 글로우 쿠션 15g,가격대비 용량이 아쉽네요 빨리 소진됩니다,"가격대비, 용량",용량,"가격대비, 용량","N, N",N,"N, N","가격, 디자인",가격,"가격, 디자인","가격대비 용량이 아쉽다는 리뷰는 '용량'을 나타내는 aspect로 수정하고, 소진되기 빠르다는 부정적인 평가이므로 polarity를 'N'으로 수정하였습니다. 또한, '가격'은 소비자가 물품의 가격에 대한 평가를 의미하므로 category를 '가격'으로 수정하였습니다.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 쿠션 15g / 최대 38% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,이게먼가여 미니쿠션이라해서 헤라꺼만할꺼란생각한 제잘못인가여 미니쿠션필요해서주문한건데 무슨 장난감도아니고 작아드 너므작아여ㅠ 샘플준거마냥 솔까 돈아깝네여 그냥본품사는게훨나은듯,"사이즈, 가격대비","크기, 효용성","크기, 효용성","N, N","N, N","N, N","디자인, 가격","디자인, 가격","디자인, 가격","리뷰에서 소비자가 미니쿠션의 크기에 대한 불만을 표현하고 있어 '크기'를 aspect로 추가하고, '효용성'을 추가하여 제품의 유용성에 대한 평가를 포함시켰습니다. 리뷰에서 제품의 가격 대비 가치에 대한 불만을 언급하고 있어 '가격'을 유지하였습니다.",,메이크업 쿠션,,
6411331292,달바X아랑 비건 글로우 쿠션 15g / 최대 38% / 수분 에센스 61% 밀착 픽싱 커버 / 촉촉한 타입,피부탄력과 잔주름이 고민인 피부에요. 잡티도 심하지 않아서 이정도 커버력이면 괜찮은데 잡티좀 있으신 분들은 만족 못하실거 같아요. 세럼이라고 되어 있어서 촉촉 할줄 알았는데 매트한 타입이에요. 잔주름사이사이에 껴요. 음... 저에겐 가격대비.... 좀 별로........,"만족도, 질감, 끼임, 가격대비","커버력, 촉촉함, 잔주름개선, 가격","커버력, 만족도, 촉촉함, 끼임, 가격대비","N, N, N, N","N, N, N, N","N, N, N, N, N","품질, 디자인, 품질, 가격","품질, 품질, 품질, 가격","품질, 품질, 품질, 품질, 가격","aspect 라벨은 제품의 속성을 더 명확하게 반영하기 위해 수정하였고, polarity 라벨은 모두 부정적인 평가를 받았기 때문에 유지하였습니다. category 라벨은 모두 제품의 품질과 가격에 관련된 내용이므로 유지하였습니다.",,메이크업 쿠션,,
